elig,lwage,vet,yob
0,6.1300001,0,53
0,5.2000999,1,51
1,6.3601999,1,52
0,5.5602002,1,52
0,4.5232,0,53
1,6.0144,0,51
1,5.9656,0,51
0,5.5602002,0,52
0,6.1160998,0,53
0,5.5089002,0,52
0,5.6827998,0,51
0,5.9656,0,50
1,6.1198001,1,50
0,5.8320999,0,51
0,5.1482,0,53
0,5.6554999,0,50
0,6.0609002,0,51
0,5.3242002,0,53
0,5.0493002,0,53
0,5.2034998,0,51
1,5.5897002,1,50
0,5.3116999,0,50
0,5.7832999,0,51
1,5.4548001,1,52
0,5.9656,0,50
0,5.3678002,0,52
0,5.4548001,0,53
1,6.1198001,0,51
0,6.1198001,0,52
0,5.2034998,0,53
0,5.4281998,0,52
0,4.9622998,0,52
0,5.3116999,0,53
0,5.5994,0,50
0,4.7783999,0,52
0,5.2034998,0,50
0,6.0302,0,50
0,5.1139002,0,53
0,5.9488001,0,53
0,4.8670001,0,51
0,5.7424998,0,53
1,5.4570999,0,50
0,5.2988,0,50
1,6.079,0,51
1,5.1293998,0,53
0,5.7832999,0,52
0,5.5602002,1,51
0,4.8670001,1,53
0,5.5089002,1,52
0,3.4329,0,53
1,5.3369999,1,50
1,5.2725,0,51
0,5.5481,0,50
1,5.9656,0,50
0,5.6554999,0,53
0,5.3494,0,53
1,4.8670001,1,51
0,5.8786001,0,53
1,3.6824999,0,50
0,5.7424998,0,53
1,6.4765,0,51
0,5.9656,0,50
0,5.6999002,0,53
0,6.1198001,0,51
1,5.8415999,0,52
0,5.2743001,0,53
1,3.9899001,0,53
0,5.3369999,0,51
0,5.5114002,0,52
1,5.2761002,0,52
0,5.5994,0,51
1,5.9656,0,53
0,6.0595002,0,50
1,3.5199001,0,52
0,5.7424998,0,50
0,4.7810998,0,53
0,5.3494,0,51
0,4.8009,1,50
0,5.4380999,0,53
0,5.1721001,0,53
0,5.1524,0,52
0,4.5082998,0,52
1,6.2020001,1,52
0,5.0328999,0,50
0,6.2280002,0,50
0,5.3678002,0,52
1,4.5672998,1,50
0,5.6999002,0,51
0,6.0609002,0,52
1,5.7424998,0,53
0,5.7354999,1,51
1,5.9278998,1,52
0,4.9832001,0,53
0,5.7248001,0,51
0,5.3657999,0,52
1,4.8372002,0,51
0,5.9847999,0,50
0,5.4548001,0,53
1,4.8670001,0,51
0,5.3116999,0,53
1,5.3976002,0,52
1,6.3710999,0,53
1,5.5602002,0,50
0,6.0444999,1,51
1,6.0302,0,50
1,5.7287998,1,52
0,6.0882001,1,53
0,5.7494998,0,50
0,5.5089002,0,52
0,4.9622998,1,50
0,4.2558999,1,53
0,5.2725,0,53
1,5.7171998,1,50
0,5.6304998,0,51
0,5.3976002,0,53
0,6.0302,0,50
0,5.0015001,0,50
0,4.6185999,0,50
0,5.1939001,1,50
1,5.1293998,0,52
0,5.5602002,1,53
0,5.5994,0,51
0,5.3369999,0,50
0,5.2034998,0,52
0,5.5602002,0,50
1,3.2576001,1,50
1,5.0404,0,53
0,5.9847999,0,51
1,5.8603001,0,50
1,5.5253,0,50
0,5.4548001,0,51
0,6.0609002,0,53
1,5.6554999,0,52
0,4.1680999,0,53
0,4.6673002,0,50
0,5.8106999,0,51
1,5.494,0,53
0,5.3976002,0,50
0,5.8477998,0,52
0,6.5156999,0,52
0,5.0955,0,52
0,5.6999002,0,50
0,4.8670001,0,53
1,5.9947,1,50
0,5.4038,0,53
1,5.5124002,1,52
1,6.3333998,0,50
1,5.8965998,0,53
0,5.3369999,0,51
0,4.5808001,0,50
0,5.6163998,0,51
0,5.3404002,0,52
0,5.3369999,1,50
1,5.7424998,1,50
1,5.4822001,0,53
0,5.5602002,1,52
0,5.494,1,53
1,5.2034998,0,53
0,4.7238998,0,52
0,5.4057999,0,51
0,3.6654999,1,50
1,5.7094002,0,50
0,5.0015001,1,50
0,6.2280002,0,52
0,5.7424998,1,52
0,4.8009,0,53
0,4.9958,0,50
1,5.2725,0,51
0,2.5644,0,53
0,6.4141002,0,52
0,5.3976002,0,53
1,5.4667001,1,50
0,6.2305999,0,50
1,4.6185999,0,53
0,6.0302,0,50
0,5.7832999,0,50
0,4.9622998,1,52
0,4.9555998,1,50
0,4.7979999,0,52
0,6.4765,1,52
1,6.3821001,1,52
1,5.9656,0,53
1,5.4250002,0,50
1,5.7424998,1,51
1,5.6999002,0,53
0,5.1293998,0,51
1,5.5089002,0,52
1,5.6554999,0,50
1,5.7712002,0,51
0,5.9614,0,52
0,5.0384002,0,52
0,5.7832999,0,52
0,5.6325002,0,50
0,5.5135002,0,52
1,5.493,0,52
0,2.9698999,0,53
0,5.0222998,0,51
1,5.3369999,1,51
1,5.4548001,0,52
0,5.3485999,0,50
1,5.4038,1,52
0,5.0116,1,51
0,5.6554999,0,51
1,5.5061998,0,51
0,5.0493002,0,51
0,5.4171,0,52
0,5.6195998,1,52
0,5.0493002,0,50
0,6.027,0,51
1,5.2164001,0,51
1,5.5110002,0,52
0,5.7897,0,52
0,5.4394999,0,50
1,4.5103002,0,51
0,5.2725,0,52
0,5.3463001,0,51
1,5.8225002,0,52
1,4.8936,0,53
0,6.0609002,0,51
1,5.4948001,0,50
0,4.6831002,0,51
0,5.8916998,0,50
0,5.8603001,0,51
0,5.8225002,0,51
0,5.5089002,0,53
1,5.2725,1,51
1,5.6999002,0,51
0,4.9707999,1,51
1,5.3270001,1,50
1,4.9622998,0,51
0,5.6090002,0,51
1,5.9372001,0,51
0,5.8821998,0,51
1,5.8603001,0,51
1,5.0349998,0,52
0,5.5602002,0,53
1,5.8415999,0,52
0,5.6999002,1,50
1,5.9807,0,52
0,5.5994,0,52
0,4.5306001,0,52
1,5.2725,0,53
0,6.3021002,0,53
1,5.5602002,0,51
0,5.8225002,0,52
0,5.7832999,0,51
0,5.7687998,0,51
0,5.5602002,1,53
0,5.7832999,0,52
1,5.0068002,0,53
0,5.4548001,0,52
0,5.8965998,1,53
0,5.3116999,0,50
1,5.0493002,0,51
0,5.4369001,0,51
0,5.3246002,0,51
0,5.4548001,0,51
1,5.3319001,1,51
0,5.1293998,1,51
1,6.4664001,0,50
1,5.5149999,0,51
0,5.3857999,0,52
0,6.1307998,0,51
1,6.2020001,0,50
0,5.4657998,0,50
0,6.5156999,1,51
0,5.5458002,0,51
0,5.9656,0,52
0,3.9507,0,53
1,5.2824001,0,52
0,4.9011998,1,51
1,5.1034002,1,50
0,4.9622998,0,51
0,4.3456001,1,53
0,3.8564,0,53
1,3.9029,0,51
1,4.1076999,0,50
1,5.7424998,1,51
1,5.8225002,0,50
0,5.2522998,0,53
1,5.7618999,1,53
1,5.8603001,0,52
0,5.3976002,0,51
0,5.9984002,0,50
0,5.8603001,0,53
0,5.1914001,0,52
0,4.1739001,0,52
0,4.9622998,0,53
0,5.4323001,0,50
1,5.4889998,0,52
0,5.2591,0,50
0,5.5602002,0,51
0,5.1293998,0,50
0,6.0678,0,51
1,5.6996999,0,53
0,4.9622998,0,52
0,5.9656,0,51
0,5.9984002,0,51
0,5.3369999,0,53
1,5.8031001,0,53
0,5.9011002,0,50
0,4.7855,1,50
0,5.9656,0,53
1,5.4171,0,53
1,5.5602002,0,52
1,3.8171999,1,53
0,5.6778998,0,51
1,5.5089002,0,51
0,5.8603001,1,52
1,5.4984002,0,51
1,5.9317002,1,52
1,5.7424998,0,50
0,6.0047998,0,52
0,5.1671,0,51
0,5.2407999,0,51
0,3.5199001,0,50
0,5.7712002,0,52
0,5.3053002,0,51
1,6.3256001,0,52
1,6.0907998,0,53
1,5.6890001,1,52
0,5.8509998,0,50
0,5.9656,0,52
0,5.9656,0,51
0,5.1806998,0,53
1,4.4362001,0,50
0,5.5661998,0,50
0,5.4548001,1,51
0,5.6554999,0,52
0,5.5500998,0,51
0,4.6185999,0,50
0,3.3064001,0,52
0,5.7832999,0,53
1,5.1293998,0,50
0,5.5214,1,50
1,5.1293998,0,51
0,5.1293998,1,50
0,5.6178002,0,50
0,5.8603001,0,52
1,6.3710999,1,52
1,5.5602002,1,51
1,5.6090002,0,51
0,4.4362001,1,53
0,5.2891998,0,53
0,5.7974,1,51
1,5.6714001,1,52
0,4.2131,0,52
0,4.1076999,0,53
0,5.046,0,52
0,4.8670001,0,52
0,5.4400001,0,52
1,5.3762002,0,50
1,5.0493002,0,53
0,4.8670001,1,51
0,5.3140001,1,52
0,5.4596,0,52
0,6.0644999,0,52
0,5.7424998,1,52
0,5.3744998,0,52
1,6.2533002,0,52
1,5.5602002,0,53
0,5.1041002,0,51
0,5.9656,0,51
1,5.5089002,0,52
0,5.2242999,0,52
1,6.0426002,1,51
0,5.5506001,1,50
0,6.0907998,0,52
0,5.9656,0,50
0,5.2653999,0,50
0,4.8867998,0,52
1,5.0493002,0,52
1,5.4266,0,53
0,4.7515998,0,53
1,5.4548001,1,52
1,5.4436002,0,52
0,4.7045002,0,53
0,3.0167999,0,52
1,5.9247999,1,51
1,4.9622998,0,53
0,5.9947,0,50
0,6.2814002,0,53
1,5.0493002,0,52
0,5.8241,1,52
0,5.5897002,0,53
1,5.1293998,1,52
1,5.7484002,0,51
0,5.4850001,1,53
0,5.5741,0,50
0,5.0493002,0,51
1,5.5602002,0,52
1,4.8155999,0,53
0,5.5348001,0,53
0,4.9507999,1,50
1,5.2202001,0,52
1,6.6588001,0,50
0,4.7726998,1,50
1,5.5261002,0,51
0,6.3333998,0,52
0,5.2846999,0,53
0,5.4183002,0,51
0,5.3369999,0,51
0,4.8670001,0,51
0,5.5994,0,50
1,6.0047998,0,51
0,6.8818998,0,51
0,5.7832999,1,53
0,5.5936999,0,51
0,4.5792999,1,53
0,5.1686001,0,52
0,5.4035001,0,51
0,5.5602002,1,50
0,5.5089002,0,53
0,5.8379998,0,52
0,5.0739999,0,53
0,5.1293998,0,53
0,5.5602002,0,50
1,5.6599998,0,53
0,5.9656,0,51
0,5.9656,0,52
0,5.3369999,0,50
1,6.8818998,0,53
0,5.9854002,1,50
0,5.7157001,0,52
0,5.2385998,0,51
0,5.6286998,0,50
0,5.8415999,0,50
0,5.9656,0,51
1,5.9317002,0,52
0,5.6325002,1,51
0,5.5994,0,52
1,5.9317002,0,52
0,5.3976002,1,52
0,5.6999002,0,50
1,5.4548001,0,52
1,6.1753001,0,53
0,5.3369999,0,52
0,6.0907998,0,50
0,5.8031001,0,50
0,5.7832999,0,52
0,5.6231999,0,51
0,5.7293,0,52
1,4.8965998,0,53
0,5.4631,0,51
0,6.2925,0,52
0,5.0901999,0,52
1,6.2533002,0,51
0,5.4752998,1,53
0,5.4548001,1,53
1,6.4583998,1,53
0,6.0148001,0,51
1,4.1617999,1,52
1,6.3021002,0,52
0,4.0124002,1,50
1,5.2189002,0,51
0,5.4085002,0,52
0,3.8766,1,51
0,5.1293998,0,53
0,5.3976002,0,53
1,4.8548999,0,53
1,2.1881001,0,52
0,5.1915998,0,53
0,4.9471002,0,50
0,5.4548001,0,51
0,6.0302,0,53
0,5.5602002,0,52
0,5.4657998,0,51
0,5.2034998,0,52
0,5.0805998,0,53
0,4.8434,0,51
0,3.7023001,0,53
0,5.3116999,0,53
0,5.0493002,0,50
0,5.3369999,1,52
0,5.2725,0,53
0,5.1865001,0,52
0,5.7424998,1,50
0,4.5416002,0,53
1,6.1198001,0,51
0,5.6090002,0,51
0,4.7617002,0,50
1,5.6554999,0,50
1,4.9061999,0,50
1,5.5602002,0,50
0,5.3211002,0,52
0,5.8786001,0,52
0,5.7424998,0,52
0,5.6090002,0,53
1,5.7832999,1,50
0,5.9656,1,51
1,4.5232,0,53
0,6.0209999,0,51
1,5.9278998,0,52
0,5.2915001,0,51
0,6.0907998,0,53
1,4.8755999,0,53
0,6.6471,0,51
0,5.6090002,0,50
0,5.7424998,0,53
0,5.4548001,0,51
1,4.3408999,0,50
0,5.6554999,0,50
0,5.3976002,0,50
0,5.7424998,0,53
0,6.0302,0,50
0,5.1178999,0,53
0,5.5602002,0,52
0,4.8670001,1,52
0,5.4418998,0,52
1,5.3976002,0,50
1,5.8965998,0,52
0,4.2131,1,50
1,5.7424998,1,52
1,6.1479001,1,53
0,5.4127998,0,51
0,6.4959002,0,52
1,5.6554999,1,50
0,5.4752998,0,53
0,5.9656,0,53
0,5.8225002,1,51
0,6.0648999,1,51
0,5.5500998,0,53
1,5.8603001,0,53
0,5.0688,0,51
0,4.9471002,0,52
1,5.4008999,0,51
0,5.8431001,0,52
0,5.1034002,0,53
0,5.6717,0,52
1,4.7595,0,50
0,6.0848999,0,50
0,5.7832999,0,50
0,5.2729001,0,51
0,5.2034998,1,53
1,5.7171998,0,52
0,4.5537,0,53
0,5.6554999,1,51
0,5.8225002,0,51
0,5.6554999,0,51
0,6.1896,1,51
0,4.3779001,0,53
0,6.5718002,0,51
0,5.494,0,50
1,5.3976002,0,50
0,5.6374998,0,52
0,5.3369999,0,52
1,5.5994,0,50
1,5.2725,0,52
0,6.6248999,1,50
0,5.2364998,0,51
0,5.5481,0,50
1,-2.957,0,53
1,6.2066002,0,52
0,5.9656,0,53
0,5.4548001,0,50
0,5.5602002,1,51
0,5.5994,0,52
0,5.2385998,1,51
0,5.1355,0,51
0,5.9656,0,51
0,5.8965998,0,51
0,6.0953002,0,52
0,5.9713001,0,51
1,4.1573,0,53
0,5.6013999,1,50
1,5.5602002,1,51
0,5.7164998,0,53
0,5.8070002,0,51
0,5.5602002,1,51
1,5.6325002,0,53
0,6.3710999,0,50
0,4.8653998,0,53
0,5.0290999,1,51
0,5.7424998,0,51
0,5.7213998,0,51
1,4.8670001,0,52
0,5.2832999,0,52
0,5.9656,0,53
1,5.8603001,0,53
1,5.4548001,0,53
0,5.7832999,0,52
0,6.1479001,1,52
0,6.0644999,0,51
1,6.2533002,0,50
0,5.7579999,0,53
0,6.1327,0,53
0,5.6554999,0,51
1,5.8225002,0,53
0,5.494,0,53
1,5.6374002,1,51
0,6.1409998,0,50
0,5.217,0,51
0,5.3916998,0,52
0,4.9481001,0,52
0,6.0302,0,52
0,6.2406998,0,53
0,5.6090002,1,51
0,4.8670001,0,51
0,5.8225002,0,53
0,5.7832999,1,50
0,5.7631001,1,51
0,5.2610998,0,50
0,6.0047998,0,52
0,4.7726998,0,53
0,5.7424998,0,51
0,5.3369999,0,53
0,6.1643,0,53
1,6.3021002,1,52
0,5.2756,1,51
0,5.9317002,0,52
0,4.7470999,0,52
0,5.8603001,0,53
0,6.2979002,0,51
0,5.9036999,1,52
0,5.2034998,0,53
0,6.6588001,0,52
0,5.5348001,0,52
0,5.6712999,0,53
0,5.6999002,1,52
0,5.1237998,1,51
0,5.8415999,1,50
0,5.9656,0,50
0,5.9317002,1,50
0,5.8225002,0,51
1,4.3431001,1,52
1,5.9317002,0,52
0,5.6599998,1,50
0,5.1729002,1,53
0,4.8670001,0,52
0,4.5496001,0,52
0,5.3857999,0,52
0,5.8965998,0,52
0,5.4548001,0,51
1,5.9656,1,51
0,5.5602002,1,51
0,5.5602002,0,53
1,5.5089002,1,53
0,6.1336999,0,53
0,4.8051,1,53
0,5.6554999,0,50
0,5.9773998,0,53
1,5.0886002,0,53
1,5.0493002,1,51
0,4.9622998,0,52
1,4.9816999,0,50
0,4.5925999,0,51
1,5.6554999,0,52
0,6.1589999,0,50
0,5.9236002,1,50
0,5.3481002,0,52
1,-.43130001,0,52
0,4.573,0,53
1,5.8768001,0,53
0,5.8965998,0,50
0,6.3930998,0,51
0,5.2725,0,53
0,6.1339998,0,50
0,5.2725,1,51
0,5.2725,0,53
1,5.5799999,1,52
1,5.4548001,0,50
0,5.4183998,0,53
0,5.7424998,0,51
1,6.1198001,1,51
0,6.0302,1,50
1,6.4765,0,50
0,4.8867998,0,53
1,5.9154,0,51
0,6.1198001,0,51
1,5.9656,1,52
0,5.2725,0,51
0,4.8670001,0,52
0,5.4548001,0,52
0,5.4538999,0,51
0,5.2725,0,51
1,4.9900999,0,53
0,5.6090002,0,52
0,5.4548001,0,51
1,6.2020001,1,51
1,5.5348001,1,53
0,6.1753001,0,52
0,5.9656,0,52
0,5.5602002,0,53
0,5.2062998,0,52
0,5.2642999,0,51
0,4.7437,0,52
1,4.2426,0,50
0,5.9878001,0,52
1,5.4478002,0,52
0,5.1293998,1,52
0,5.6554999,0,51
0,5.6999002,0,52
0,5.3976002,0,51
0,4.8467999,1,52
0,5.3976002,0,52
0,5.4983001,0,50
1,5.7631001,1,52
1,6.1479001,0,50
0,2.0536001,0,51
0,5.7832999,0,51
0,5.7614002,0,52
0,5.5348001,0,51
0,5.2725,0,51
0,6.1198001,0,53
0,-4.3432999,0,50
0,6.0064001,0,50
0,6.0302,0,52
0,6.5897999,0,52
0,5.9656,0,51
0,6.3710999,0,50
0,5.5193,0,51
0,4.8670001,0,53
1,5.3369999,0,52
1,5.869,0,50
0,4.1261001,0,53
0,5.9656,0,52
0,5.2725,0,51
0,4.9952998,0,53
0,4.2937002,0,50
1,5.5602002,0,52
1,2.7467,0,50
0,4.9786,0,52
0,5.5348001,0,53
0,5.7832999,0,53
0,5.6999002,0,52
0,5.7631001,0,52
0,4.6831002,0,53
0,5.5602002,0,53
0,5.2628999,0,52
0,3.3768001,1,51
0,5.2427001,0,52
1,4.7929001,0,50
1,5.6999002,0,50
0,5.5324998,0,53
1,5.5602002,0,51
1,5.4685998,0,52
0,5.5675998,0,51
0,4.8157001,0,53
0,5.8603001,0,50
0,5.8225002,0,52
0,5.2177,0,52
0,5.4471998,0,52
0,5.5651999,1,50
0,5.5422001,0,51
0,5.3976002,0,52
1,5.5602002,0,52
1,5.1914001,1,51
1,4.8670001,0,51
1,5.3857999,0,53
0,5.5654998,0,51
0,4.9158001,0,53
1,5.2578001,0,53
0,5.5437999,1,51
0,6.0595999,0,53
0,5.5089002,1,52
0,7.0641999,0,51
0,5.789,0,51
1,5.4548001,0,53
0,5.8603001,0,53
0,5.0085001,0,53
0,5.3737998,0,51
0,5.6504002,0,52
0,5.3976002,0,52
0,5.6325002,0,51
0,5.3369999,0,53
1,6.1198001,0,51
0,5.3617001,0,52
0,5.0240002,0,51
1,5.2247,0,52
0,5.4266,0,51
0,5.8225002,0,52
0,6.0441999,1,52
0,5.3369999,0,50
1,5.3976002,0,53
0,6.0180998,0,51
0,5.3032999,1,52
0,5.0581999,0,50
0,4.1574998,1,51
0,5.9886999,1,50
0,6.2020001,0,52
0,5.6160002,0,53
1,5.0493002,0,53
0,5.9317002,0,53
0,6.0302,0,53
1,5.7832999,0,52
0,4.1869998,0,51
0,5.3116999,0,51
1,6.0047998,0,53
0,5.7437,0,53
0,5.0015001,0,50
0,5.4548001,1,50
0,5.8818998,0,53
0,4.9061999,0,53
0,6.1169,0,51
0,5.4436002,0,50
1,4.9347,1,52
1,5.6394,0,51
1,5.6283998,1,50
0,5.7832999,0,53
0,5.7912998,0,51
0,5.1655998,0,51
1,5.5393,1,53
1,3.5897999,0,53
0,5.4983001,0,51
1,4.7617002,0,51
0,5.4714999,0,51
0,5.2498002,0,52
0,4.9622998,0,51
1,3.6535001,0,52
0,5.0493002,0,53
0,5.1237998,0,53
0,4.5904002,0,51
0,4.7617002,0,52
0,5.5602002,0,52
1,4.6438999,0,52
0,5.8031001,0,50
0,5.0015001,0,50
1,5.3762002,0,50
0,5.6794,0,52
1,5.5288,0,50
0,3.2323,0,52
0,6.1283002,0,50
1,5.9656,0,51
1,6.3720002,0,51
1,4.9471002,1,52
1,5.7424998,0,53
1,5.9317002,0,53
0,5.5556998,0,53
0,5.1503,0,51
1,3.277,1,51
0,6.0395002,0,52
0,5.8225002,0,51
0,5.4136,0,50
1,5.0493002,0,50
1,5.8793998,0,53
1,6.3532,1,52
0,5.0493002,0,51
0,5.3916998,1,52
1,5.4798002,0,52
0,5.2062998,0,52
0,5.7340999,0,50
1,5.6507001,0,50
0,4.7115998,1,53
0,4.3382001,0,53
1,5.7483001,0,51
0,5.7484002,1,50
1,5.1201,1,51
1,5.7424998,0,52
0,6.3821001,0,50
0,5.4752998,0,51
0,6.1753001,0,53
0,5.0688,0,50
0,4.9352002,0,53
1,5.7424998,1,51
0,2.4591,1,50
0,5.2034998,0,51
1,3.6070001,1,51
1,5.9850001,1,51
0,4.6094999,0,53
0,5.1715999,1,52
1,4.9549999,1,52
0,5.1445999,0,51
0,5.7832999,0,53
1,1.5146,1,50
0,5.6898999,0,51
0,5.0068002,0,50
0,4.9622998,0,50
0,5.2426,1,51
0,5.8603001,0,52
0,5.5348001,1,52
1,5.2725,1,52
0,5.5918002,0,53
0,6.0907998,0,51
0,5.8965998,0,51
0,5.3369999,1,52
0,5.0398002,0,53
0,4.9681001,0,52
1,4.4864001,0,51
0,4.7521,0,50
0,5.2725,0,50
0,6.1198001,0,51
0,5.9656,0,50
0,5.4657998,0,51
1,5.5542998,0,50
1,5.9555998,0,53
0,3.8728001,1,51
0,5.4548001,0,51
0,5.6090002,1,52
0,4.6185999,1,51
1,5.8589001,0,52
0,5.4970999,0,52
0,5.2385998,0,52
0,5.2835002,0,50
0,6.4288001,0,52
0,5.2725,0,52
0,5.4492002,0,51
0,6.2656999,0,53
0,6.3133001,0,50
1,6.2135,0,53
0,4.5103002,0,53
0,5.9324999,0,50
1,5.494,0,52
0,5.7424998,0,52
1,4.2522998,0,50
0,6.0609002,0,50
0,5.0493002,0,50
1,5.6824002,1,50
0,5.1671,0,50
1,5.5732002,1,50
1,5.3729,0,53
0,5.9061999,0,53
0,4.2644,0,53
0,4.3671999,0,50
0,5.0493002,0,52
0,5.5602002,0,51
1,5.7424998,1,51
0,4.8439999,0,52
0,5.2725,0,50
0,5.3099999,0,50
0,6.1198001,0,50
1,5.7424998,0,53
1,6.0507998,0,52
0,6.8818998,0,52
0,5.8415999,1,52
0,6.0907998,0,50
0,5.2385998,0,50
0,6.4287,0,51
0,5.1293998,0,52
0,4.5914998,0,51
0,5.1293998,0,53
1,4.9061999,0,51
0,4.5303001,0,53
0,5.5602002,0,51
0,5.1064,0,52
0,6.4765,0,50
0,5.6554999,0,51
0,5.2247,1,53
1,5.4596,0,50
0,5.5952001,0,51
1,4.7238998,0,51
1,5.3976002,0,53
0,4.9061999,0,52
0,5.6325002,0,53
0,5.9656,0,51
0,5.8225002,0,51
1,4.7003999,0,53
1,4.8670001,0,51
0,5.2454,0,53
0,4.8670001,1,51
0,5.9656,0,50
0,5.4885998,1,53
1,5.7424998,1,52
0,6.1101999,0,53
0,5.9551001,0,53
0,5.8491001,0,53
0,5.8965998,1,50
1,5.9177999,1,53
0,5.3522,0,50
1,5.5757999,1,50
0,5.7171998,0,51
0,5.0901999,0,52
1,5.7897,0,52
0,5.3601999,0,53
0,6.3106999,0,53
1,5.9317002,0,53
1,5.3369999,1,52
0,5.7832999,1,50
0,6.2543998,0,51
0,5.0493002,1,50
0,5.0482001,0,52
0,5.2347002,1,51
0,5.4337001,0,50
0,5.5602002,0,52
0,5.1718998,0,51
1,5.3369999,0,50
0,5.7832999,0,50
0,5.3369999,1,51
0,5.2316999,0,53
0,6.2533002,1,50
0,5.5089002,0,52
1,5.3976002,1,50
0,5.2725,1,53
1,5.1686001,1,50
0,5.0901999,1,51
0,-4.3432999,0,52
0,5.4057999,0,53
0,5.1293998,0,51
0,4.8670001,0,53
0,4.8670001,0,52
0,5.5089002,0,52
0,4.9622998,0,53
0,3.5199001,0,50
0,4.1739001,0,53
0,4.7617002,0,51
0,5.7832999,0,50
0,6.0302,0,53
1,5.5602002,0,50
0,3.9254,0,51
0,6.4145999,0,50
1,4.4362001,0,53
0,5.8415999,1,52
0,5.7912998,1,51
1,5.9359002,1,52
0,3.2168,1,52
1,3.9507,0,52
0,5.7424998,0,53
1,5.8603001,1,52
0,5.5602002,0,53
0,4.6033001,0,50
0,6.3930998,0,52
0,5.5544,0,51
0,5.0896001,0,51
1,5.1671,0,53
0,5.3762002,0,52
0,5.2034998,0,53
0,5.8603001,0,53
1,5.2743001,0,53
0,5.6554999,0,51
1,3.8622,0,52
1,6.3021002,1,53
0,5.7551999,1,51
0,5.6922002,1,53
0,5.7832999,1,50
0,5.2725,0,50
0,6.2533002,0,53
0,5.9403,0,50
1,5.8225002,1,51
1,5.8603001,0,53
0,6.4006,0,50
1,6.1198001,0,50
0,5.1293998,0,53
0,5.1496,0,51
1,5.8751001,0,52
0,5.6722002,1,52
1,5.6999002,0,53
0,5.2472,0,51
1,5.8225002,1,52
1,5.6890001,0,53
0,5.7832999,0,51
1,4.7617002,0,52
0,5.2725,0,53
0,5.7832999,0,53
1,5.7424998,0,51
1,6.2533002,0,53
0,5.5036001,0,51
0,4.3562002,0,52
1,6.1883998,1,53
0,4.8670001,0,50
0,5.5855999,0,50
0,5.5602002,0,53
0,5.7817001,0,50
0,4.3459001,0,53
0,2.8913,0,52
0,5.2591,0,53
1,5.4208999,0,53
0,5.7501998,0,52
1,3.1145,1,53
0,5.4548001,0,53
0,5.5089002,0,53
0,6.1101999,0,52
1,5.8000998,0,53
1,5.8225002,0,50
1,3.9517,1,52
1,3.8076,1,50
0,5.0953999,1,50
0,5.3976002,1,53
0,5.6999002,1,50
0,4.4709001,1,50
0,5.3369999,0,51
0,4.7617002,0,50
1,4.6107001,1,52
1,5.1445999,1,53
0,4.9577999,1,51
0,5.4548001,0,52
0,6.6588001,0,50
0,5.5734,0,51
0,5.0802999,0,50
0,4.8757,0,50
0,5.6405001,1,50
0,6.0085001,0,51
1,5.6855998,0,51
0,5.1293998,0,53
0,5.4548001,0,53
0,5.8965998,0,52
1,5.5602002,0,50
0,5.3153,0,53
0,4.9373999,0,50
0,6.2473998,0,51
0,5.8965998,0,52
0,5.7832999,1,51
0,5.6462998,0,53
0,5.2247,0,51
0,6.1996002,0,52
0,4.9217,1,53
0,5.6567001,0,53
0,5.3369999,1,50
1,6.0907998,0,53
0,4.8530998,1,52
0,5.5602002,0,50
0,5.3369999,1,53
1,4.3954,0,53
0,6.5718002,0,52
1,3.2323,1,50
0,5.7832999,0,53
0,7.1931,1,53
1,4.7104001,0,50
0,5.8965998,1,51
0,5.8225002,0,51
0,5.5994,1,53
0,6.0250001,0,52
0,5.3429999,1,53
0,5.4692998,0,51
0,5.0493002,0,52
1,5.9155998,0,50
0,5.7171998,0,53
0,5.4548001,0,53
0,2.7467,0,52
0,4.8670001,0,50
1,5.7424998,0,51
1,4.9622998,1,52
0,5.4548001,1,53
1,5.9671998,0,51
0,5.9561,0,51
0,4.0320001,0,53
0,4.8670001,0,50
0,5.7424998,0,50
0,5.4548001,0,52
1,5.8225002,0,50
0,4.9622998,1,53
1,6.6933999,1,53
0,5.9247999,0,51
0,4.9061999,0,51
0,4.9334002,0,52
1,4.3470001,1,51
0,6.0302,1,50
1,5.2305002,0,53
0,4.4363999,0,52
1,5.8225002,0,52
0,4.8519001,0,52
0,3.2323,0,50
0,4.1739001,0,52
1,6.5493002,0,53
0,6.0809002,0,51
0,5.1724,1,50
0,5.1736002,0,51
0,6.4963002,0,51
0,6.8818998,0,50
0,5.8477998,0,52
0,5.3617001,1,50
0,5.6448002,1,53
0,5.7424998,0,51
1,3.7105999,1,51
1,6.5534,0,51
1,5.6554999,0,53
0,5.9707999,0,51
0,5.7631001,0,51
0,5.7832999,0,53
0,5.4548001,0,51
1,5.54,0,53
0,6.5156999,0,51
1,6.1538,0,51
1,5.5602002,0,53
1,5.5602002,0,52
0,6.2280002,0,51
0,5.1724,0,52
1,4.7617002,0,52
1,5.2725,0,52
1,6.3256001,1,52
0,5.2073998,0,50
0,5.3369999,1,50
0,5.4422002,0,50
1,5.5237002,0,51
0,5.4035001,0,50
1,5.6554999,1,50
0,5.6827998,0,53
1,5.9656,1,52
0,6.4802999,1,52
0,5.0688,0,53
0,4.8601999,1,53
0,4.6687999,0,51
0,4.8670001,0,51
0,6.1198001,0,51
0,5.5602002,0,51
0,5.8632998,1,50
0,5.2725,0,51
